record_id,study,task,arm,display_name,seed,task_score,composite_score,generation_zero_task_score,path,skill_path,parameters_path,scene_bank_path,scene_index,cell_record_path,run_log_path,sha256,render_addressable,source,scene_config
e-expert-reference-peg_insert-seed-02,expert,peg_insert,expert-reference,Expert reference,2,0.8484260536187519,0.00034856344855838106,,data/skills/best/e-expert-reference-peg_insert-seed-02.yaml,data/skills/best/e-expert-reference-peg_insert-seed-02.yaml,data/parameters/e-expert-reference-peg_insert-seed-02.json,data/scenes/e-expert-reference-peg_insert-seed-02.json,0,data/records/expert/e-expert-reference-peg_insert-seed-02.json,data/logs/run/e-expert-reference-peg_insert-seed-02.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-03,expert,peg_insert,expert-reference,Expert reference,3,0.8479534278724934,0.00013128740052853471,,data/skills/best/e-expert-reference-peg_insert-seed-03.yaml,data/skills/best/e-expert-reference-peg_insert-seed-03.yaml,data/parameters/e-expert-reference-peg_insert-seed-03.json,data/scenes/e-expert-reference-peg_insert-seed-03.json,0,data/records/expert/e-expert-reference-peg_insert-seed-03.json,data/logs/run/e-expert-reference-peg_insert-seed-03.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-04,expert,peg_insert,expert-reference,Expert reference,4,0.8948079167421435,0.018889315979785215,,data/skills/best/e-expert-reference-peg_insert-seed-04.yaml,data/skills/best/e-expert-reference-peg_insert-seed-04.yaml,data/parameters/e-expert-reference-peg_insert-seed-04.json,data/scenes/e-expert-reference-peg_insert-seed-04.json,0,data/records/expert/e-expert-reference-peg_insert-seed-04.json,data/logs/run/e-expert-reference-peg_insert-seed-04.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-05,expert,peg_insert,expert-reference,Expert reference,5,0.8892804146538582,0.016701695858663046,,data/skills/best/e-expert-reference-peg_insert-seed-05.yaml,data/skills/best/e-expert-reference-peg_insert-seed-05.yaml,data/parameters/e-expert-reference-peg_insert-seed-05.json,data/scenes/e-expert-reference-peg_insert-seed-05.json,0,data/records/expert/e-expert-reference-peg_insert-seed-05.json,data/logs/run/e-expert-reference-peg_insert-seed-05.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-06,expert,peg_insert,expert-reference,Expert reference,6,0.868920763928898,0.008575193886191212,,data/skills/best/e-expert-reference-peg_insert-seed-06.yaml,data/skills/best/e-expert-reference-peg_insert-seed-06.yaml,data/parameters/e-expert-reference-peg_insert-seed-06.json,data/scenes/e-expert-reference-peg_insert-seed-06.json,0,data/records/expert/e-expert-reference-peg_insert-seed-06.json,data/logs/run/e-expert-reference-peg_insert-seed-06.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-07,expert,peg_insert,expert-reference,Expert reference,7,0.8460471484556741,-0.0006101645233095865,,data/skills/best/e-expert-reference-peg_insert-seed-07.yaml,data/skills/best/e-expert-reference-peg_insert-seed-07.yaml,data/parameters/e-expert-reference-peg_insert-seed-07.json,data/scenes/e-expert-reference-peg_insert-seed-07.json,0,data/records/expert/e-expert-reference-peg_insert-seed-07.json,data/logs/run/e-expert-reference-peg_insert-seed-07.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-08,expert,peg_insert,expert-reference,Expert reference,8,0.8376340243158541,-0.004003641642174094,,data/skills/best/e-expert-reference-peg_insert-seed-08.yaml,data/skills/best/e-expert-reference-peg_insert-seed-08.yaml,data/parameters/e-expert-reference-peg_insert-seed-08.json,data/scenes/e-expert-reference-peg_insert-seed-08.json,0,data/records/expert/e-expert-reference-peg_insert-seed-08.json,data/logs/run/e-expert-reference-peg_insert-seed-08.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-peg_insert-seed-09,expert,peg_insert,expert-reference,Expert reference,9,0.8496941767990247,0.0008277527255194372,,data/skills/best/e-expert-reference-peg_insert-seed-09.yaml,data/skills/best/e-expert-reference-peg_insert-seed-09.yaml,data/parameters/e-expert-reference-peg_insert-seed-09.json,data/scenes/e-expert-reference-peg_insert-seed-09.json,0,data/records/expert/e-expert-reference-peg_insert-seed-09.json,data/logs/run/e-expert-reference-peg_insert-seed-09.json,e22977d43a3cc13469fcb198bc3d34e58956a1298f16b7ed07ec9fee8eb145b1,true,expert_reference,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
e-expert-reference-push_to_goal-seed-00,expert,push_to_goal,expert-reference,Expert reference,0,0.7611961659756186,0.6932151627206982,,data/skills/best/e-expert-reference-push_to_goal-seed-00.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-00.yaml,data/parameters/e-expert-reference-push_to_goal-seed-00.json,data/scenes/e-expert-reference-push_to_goal-seed-00.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-00.json,data/logs/run/e-expert-reference-push_to_goal-seed-00.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-01,expert,push_to_goal,expert-reference,Expert reference,1,0.8145307654820234,0.6698126734352363,,data/skills/best/e-expert-reference-push_to_goal-seed-01.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-01.yaml,data/parameters/e-expert-reference-push_to_goal-seed-01.json,data/scenes/e-expert-reference-push_to_goal-seed-01.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-01.json,data/logs/run/e-expert-reference-push_to_goal-seed-01.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-02,expert,push_to_goal,expert-reference,Expert reference,2,0.9158714552008417,0.7000750984108768,,data/skills/best/e-expert-reference-push_to_goal-seed-02.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-02.yaml,data/parameters/e-expert-reference-push_to_goal-seed-02.json,data/scenes/e-expert-reference-push_to_goal-seed-02.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-02.json,data/logs/run/e-expert-reference-push_to_goal-seed-02.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-03,expert,push_to_goal,expert-reference,Expert reference,3,0.9029674667299816,0.7143927006576528,,data/skills/best/e-expert-reference-push_to_goal-seed-03.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-03.yaml,data/parameters/e-expert-reference-push_to_goal-seed-03.json,data/scenes/e-expert-reference-push_to_goal-seed-03.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-03.json,data/logs/run/e-expert-reference-push_to_goal-seed-03.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-04,expert,push_to_goal,expert-reference,Expert reference,4,0.804393926950691,0.7111934292864488,,data/skills/best/e-expert-reference-push_to_goal-seed-04.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-04.yaml,data/parameters/e-expert-reference-push_to_goal-seed-04.json,data/scenes/e-expert-reference-push_to_goal-seed-04.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-04.json,data/logs/run/e-expert-reference-push_to_goal-seed-04.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-05,expert,push_to_goal,expert-reference,Expert reference,5,0.7898032552778816,0.7246803898542353,,data/skills/best/e-expert-reference-push_to_goal-seed-05.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-05.yaml,data/parameters/e-expert-reference-push_to_goal-seed-05.json,data/scenes/e-expert-reference-push_to_goal-seed-05.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-05.json,data/logs/run/e-expert-reference-push_to_goal-seed-05.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-06,expert,push_to_goal,expert-reference,Expert reference,6,0.7212944548326646,0.6839463608131581,,data/skills/best/e-expert-reference-push_to_goal-seed-06.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-06.yaml,data/parameters/e-expert-reference-push_to_goal-seed-06.json,data/scenes/e-expert-reference-push_to_goal-seed-06.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-06.json,data/logs/run/e-expert-reference-push_to_goal-seed-06.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-07,expert,push_to_goal,expert-reference,Expert reference,7,0.794261071324998,0.7077415062621994,,data/skills/best/e-expert-reference-push_to_goal-seed-07.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-07.yaml,data/parameters/e-expert-reference-push_to_goal-seed-07.json,data/scenes/e-expert-reference-push_to_goal-seed-07.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-07.json,data/logs/run/e-expert-reference-push_to_goal-seed-07.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-08,expert,push_to_goal,expert-reference,Expert reference,8,0.8263939436799808,0.6952036317656616,,data/skills/best/e-expert-reference-push_to_goal-seed-08.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-08.yaml,data/parameters/e-expert-reference-push_to_goal-seed-08.json,data/scenes/e-expert-reference-push_to_goal-seed-08.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-08.json,data/logs/run/e-expert-reference-push_to_goal-seed-08.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
e-expert-reference-push_to_goal-seed-09,expert,push_to_goal,expert-reference,Expert reference,9,0.869872545081548,0.705138738642145,,data/skills/best/e-expert-reference-push_to_goal-seed-09.yaml,data/skills/best/e-expert-reference-push_to_goal-seed-09.yaml,data/parameters/e-expert-reference-push_to_goal-seed-09.json,data/scenes/e-expert-reference-push_to_goal-seed-09.json,0,data/records/expert/e-expert-reference-push_to_goal-seed-09.json,data/logs/run/e-expert-reference-push_to_goal-seed-09.json,f88c0a606426eebeef8b97fd72204bff06acc301ea98345cd40e8a738e908c89,true,expert_reference,"{""robot"":""panda_pusher"",""object_xml"":""push_box"",""target_markers"":[[0.5,-0.15,0.025]]}"
p-create-bandit-fixed-door_push-seed-00,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,0,1.0,1.42,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-00.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-00.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-00.json,data/scenes/p-create-bandit-fixed-door_push-seed-00.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-00.json,data/logs/run/p-create-bandit-fixed-door_push-seed-00.json,36f692a523de9d80b7d2ec9665c5d0113fbc908e2b6dc0105d9cc6387c77f99b,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-01,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,1,1.0,1.42,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-01.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-01.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-01.json,data/scenes/p-create-bandit-fixed-door_push-seed-01.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-01.json,data/logs/run/p-create-bandit-fixed-door_push-seed-01.json,0d26c5f77381cd1cbe77887ce46e5aa78ca02be73c7716dda389ce8504d140a6,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-02,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,2,1.0,1.4255555555555555,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-02.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-02.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-02.json,data/scenes/p-create-bandit-fixed-door_push-seed-02.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-02.json,data/logs/run/p-create-bandit-fixed-door_push-seed-02.json,1e117d991304c0d1dc56b130a27c149f35653d6b2e41a748f35ab48589d135b5,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-03,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,3,1.0,1.47,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-03.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-03.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-03.json,data/scenes/p-create-bandit-fixed-door_push-seed-03.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-03.json,data/logs/run/p-create-bandit-fixed-door_push-seed-03.json,2177c0487da56b94268fb1661e14ed423deb03adbb746893fc87b9b2373e50cb,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-04,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,4,1.0,1.32,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-04.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-04.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-04.json,data/scenes/p-create-bandit-fixed-door_push-seed-04.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-04.json,data/logs/run/p-create-bandit-fixed-door_push-seed-04.json,c9fc94853f20a50907ab08b45b691efa55fee5502d5a918dbe7a7afbbcd9e885,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-05,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,5,1.0,1.1233333333333333,0.9906617748655466,data/skills/best/p-create-bandit-fixed-door_push-seed-05.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-05.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-05.json,data/scenes/p-create-bandit-fixed-door_push-seed-05.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-05.json,data/logs/run/p-create-bandit-fixed-door_push-seed-05.json,d8a4acc86823e67a2e7261a01906e81ece369b623a2993c0e4f91d957c7d49e9,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-06,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,6,1.0,1.3033333333333332,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-06.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-06.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-06.json,data/scenes/p-create-bandit-fixed-door_push-seed-06.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-06.json,data/logs/run/p-create-bandit-fixed-door_push-seed-06.json,ced2fa3e78e7a39c76cdd8c3c80c97e13ad42553acd7ded24cfef1d3b61fcdf0,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-07,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,7,1.0,0.9566666666666668,0.9846397063503076,data/skills/best/p-create-bandit-fixed-door_push-seed-07.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-07.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-07.json,data/scenes/p-create-bandit-fixed-door_push-seed-07.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-07.json,data/logs/run/p-create-bandit-fixed-door_push-seed-07.json,b4e08e938c00dbcfbe35ad695723ec831a7467ddeaa137070f6436a8a19ccfb1,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
p-create-bandit-fixed-door_push-seed-08,primary,door_push,create-bandit-fixed,Create-BanditRefine-FixedST,8,1.0,1.37,1.0,data/skills/best/p-create-bandit-fixed-door_push-seed-08.yaml,data/skills/best/p-create-bandit-fixed-door_push-seed-08.yaml,data/parameters/p-create-bandit-fixed-door_push-seed-08.json,data/scenes/p-create-bandit-fixed-door_push-seed-08.json,0,data/records/primary/p-create-bandit-fixed-door_push-seed-08.json,data/logs/run/p-create-bandit-fixed-door_push-seed-08.json,eab3b1e620ea003705d97c3aa0e4824be7a4f6352fc3947382eb2d0cbbbcf71c,true,create-bandit-fixed,"{""robot"":""panda"",""object_xml"":""door""}"
