cell_id,source_container_path,source_container_original_sha256,entry_index,entry_iteration,evidence_field,configuration_count,configuration_sha256s,public_path,public_sha256,derivation
p-create-bandit-fixed-push_to_goal-seed-05,data/logs/run/p-create-bandit-fixed-push_to_goal-seed-05.json,199cb61617888330354c513fdcb6d2ef197ffee03f4a612192e23ec346933bb6,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-bandit-fixed-push_to_goal-seed-05.json,94c8431cbfded2ac2e04f4d9e59583ef8a5521cb40332d8cd2178bb05d073f33,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-bandit-fixed-push_to_goal-seed-06,data/logs/run/p-create-bandit-fixed-push_to_goal-seed-06.json,e910c4a363683540f9cbf09d251c743b93bdc4bb5c4dcae7bf6fecd86eeb5a5b,1,1,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-bandit-fixed-push_to_goal-seed-06.json,6303fc3be58955f4b6b0f71915bf9cd7622c9f586826cd8ea5eaddf65d1a5914,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-bandit-fixed-push_to_goal-seed-07,data/logs/run/p-create-bandit-fixed-push_to_goal-seed-07.json,78a8164696de0f13c704847ded0450da0b75804989f30f8d4388b249cd4c8e35,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-bandit-fixed-push_to_goal-seed-07.json,dc487c861b89f201d396d1a30f563e4771fd5290fa411b188cc532c1e29ef4bd,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-bandit-fixed-push_to_goal-seed-08,data/logs/run/p-create-bandit-fixed-push_to_goal-seed-08.json,0a272ef6ce5f4b19167f12d86863186e61fe568c37e98822e8ad8f2dea7cccd4,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-bandit-fixed-push_to_goal-seed-08.json,716956120393b8a123c55e6ca7b330913605f5128bbcecd5e77116819d851220,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-bandit-fixed-push_to_goal-seed-09,data/logs/run/p-create-bandit-fixed-push_to_goal-seed-09.json,a0b338d66bce39b48673482e562d22d7b5906b5dc12cd4ef43596b2c4cfa7a92,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-bandit-fixed-push_to_goal-seed-09.json,7117e7eadeb647626251e7f0cdcef3f0f137e2ef56f4cf179bfeb7821daa778e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-00,data/logs/run/p-create-mapqd-fixed-door_push-seed-00.json,39c6394464038ac560fc0510f66f4d4e35ebc916a6e753ea6197c4a48bfc384b,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-00.json,b05fc4b202fd8ea3ddb1875fdac903908c75075b76eeddcae783d7d132394f5c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-01,data/logs/run/p-create-mapqd-fixed-door_push-seed-01.json,031de8ee3568c78a413393d952320a274396cf54c39c4af2b7df0a3b11520cd4,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-01.json,231e81fb4cf7fb58bc7f88a8ad862b019a9cbb740f43ad47e3bbb7ec8c1f5c61,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-02,data/logs/run/p-create-mapqd-fixed-door_push-seed-02.json,67f915f80b9a39fbeb17e42921c61f6038c534ee25723e51fdea740923674d6c,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-02.json,7a265790d3927992c192dddf8086ef994a5d40c91afda303d418796302b20c33,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-03,data/logs/run/p-create-mapqd-fixed-door_push-seed-03.json,ad55726da8609926b06ddd12a04b4e1ad891fa4a3e288edd8a899c42bde7b6e5,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-create-mapqd-fixed-door_push-seed-03.json,aa11963c4e98c712a411f88e1ca8d9d310b8f5a26226f9bc0d704f11f803c84b,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-04,data/logs/run/p-create-mapqd-fixed-door_push-seed-04.json,05f3ca286e2bddcb737d9ec11ce986f7aa04aa1aa1326d1b05886507481fdbe2,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-04.json,10a2c7670cea354d3693b0d670f18834a3ef9273189b6fd1a9fee587b088d5e5,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-05,data/logs/run/p-create-mapqd-fixed-door_push-seed-05.json,b76d3a0c5c2947b7eed2f310c7bf5db74215f26079e7161672073ecc536c248d,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-05.json,5ff1fcee30349f531a84f18bde7220312e338fa8c0df6b5aa7c4354af837799e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-06,data/logs/run/p-create-mapqd-fixed-door_push-seed-06.json,38378b55a56817d837dd68ae97789b8f8f9bf5efcfabdafb1df214561a47c2fc,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-06.json,fb2117446489de65fa381b8ef0c33659125cfcb84ab9dd2d721257c7174d948b,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-07,data/logs/run/p-create-mapqd-fixed-door_push-seed-07.json,1805cc0498adc40dcd558d49d27ee97471e7944f739c8c25e0c7254d5bfe9f1a,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-07.json,e1b745d2f7f798ce1692a84e28b30618feb4714cdf85db73cab09751cfa8b258,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-08,data/logs/run/p-create-mapqd-fixed-door_push-seed-08.json,03f39fb5ed1853224e29e3c343a4b36ccae89d2383263d62577a3f73ead6bc2c,1,1,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-08.json,11d7b79ae7bcf5f4ddb2442375616333da8f4a2626cec881d9b4bd8fb1e66dcb,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-door_push-seed-09,data/logs/run/p-create-mapqd-fixed-door_push-seed-09.json,aa028334456ff253f825400e9d45b97bf9b1916707e1ee72e0c51f2edd4b0b78,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-door_push-seed-09.json,23c47522bd785e45f22ff7f475dc9cf8ea2b5d8a20d14d4cf7ce4d37e765a400,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-00,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-00.json,4a4e2e8dd15b22b80e4cef082d83b15fafedb593c48e6388f4a844deecb903e4,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-00.json,c59b06bb56da589c840087aaf20f6421035df626980fbac699606883fbe01551,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-01,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-01.json,4aaaf1c0e2335890d845b2e34c22b2dd64148c7f0820278564c6e618ac21ee17,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-create-mapqd-fixed-grasp_place-seed-01.json,9da8491e0e589e9bac3ad54e6d4bac89a0a05898731281e9a8a2f7ebe7dfe546,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-02,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-02.json,12c53c7ab080717a49492e8b74e4d8b824bb003640200b234e6028f722a34228,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-02.json,8c97932696c4dcea83e063c5a84611f56c1cce90d5a45d0fa39bff35e97580dd,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-03,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-03.json,23131b2802795cb0da25dd204eb772250d2b9916f6e6c6b5840688d94e32ec42,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-03.json,2d1955e478a72f034813400240bb1c3c74b9ac4161e09c583d0d8999a6fa4e6e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-04,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-04.json,946438287f3957f4c3f443b5e977d2fe5d6c12775aa93decbcf1b9d5c3af3258,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-04.json,aa5a6faa552795d4cf438e6a62158f34e9f845930f914d0dea53e7fb0d3d79ed,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-05,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-05.json,047abff9d5c3ac0f792104014fbc7f56c08a28cbc8edf45b6a9753944d5f673b,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-create-mapqd-fixed-grasp_place-seed-05.json,ab0cbb1bcc29172634985c153c150c3d7366d3ef9505497283b5aff31a73b45e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-06,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-06.json,3d0bdad32fa0d11f5b44618710c8c0126fa56711f6546bdcb3379d49c78816db,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-06.json,a2878793f7ad5f133eb93c67b6039c7bebf1f5e4633301bebc6bf918953d520e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-07,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-07.json,95253ccc1e6cae3d7ed662999c298a88e1d5a692e6ea0ec79d850c19481c1e52,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-07.json,30125339b6cb8165ac0f62e1fe96738a693311a6db97d11dd3a7fc0f8aef1036,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-08,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-08.json,3c3b4778b5351e6767621e7943f81d97fedfef20a18cc94b8f24f128f92192c1,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-08.json,9f01787035e290bf3f6cdb8f1ce8596601d2a68f193d1a7e1409b874ed50abdd,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-grasp_place-seed-09,data/logs/run/p-create-mapqd-fixed-grasp_place-seed-09.json,8b5f2e2f24d53836eba9fe08d4cd985484d3ca2d48f1fc830088f3acfb2c956f,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-grasp_place-seed-09.json,9b7ed5218b23890f0675ad5dc3c342f5e9c0f3c1a42c045220829a44b9e9cccf,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-00,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-00.json,58390d9c8b34639f2db675e20d6bdae71ee4db7132b9508feaac969192da723b,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-00.json,98d682366e289d372e50cc859e5f24bbd560617132991e1dd4698eef540e817c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-01,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-01.json,56e64bea0fcfbbf95d84064aa00dc98bc050d8ee8731451ff7025f4a66e65f17,2,2,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-01.json,f4e95f53a024cddb13b34a8500e96a1c55f32562b95588a1ea673605ac67cc47,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-02,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-02.json,061c10125e6396f6d6159aa12faf9910067e0a75f927f67140d2dd74db5c3ef6,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-02.json,f4f8ccacd223b12a2660a01b4205b8af324421cbd5e8d61afe2ae53386c82ac6,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-03,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-03.json,4b25d711858e7dd2f075e2b7de2521333b16335d1cb03c4986e12b73cea9412a,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-03.json,33d2af0087b6ea2b3224267613268fb3cccc1732b689f4edb0203c56a5418391,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-04,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-04.json,d82e555bb7409e23f9aa27f412d8d6ef47a35e1877bb19c03dc84ce7592886c0,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-04.json,72a679bdcde4b5b211b2d3ca9774025246ea3f4276742c093d4a37b3245a3c95,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-05,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-05.json,ceea4ee681c37afc13e7d984c278ae6ce7a403e60d68f847613495704b2bf2ea,2,2,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-05.json,fa5682727d92ac5321ff97c9dbe69a1f599cf87caabf9d5e592843830a1cd92c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-06,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-06.json,e40537375c0e4dd13581da7b6ad5a00d8d8d2abdc11c9773a9e8a1e7622cb608,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-06.json,0ead8d178f46b60219e6dd07a27f8ebf3c1e7d1126f3b56990bb21843a0159b3,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-07,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-07.json,10d304b3e47d28d2eefe23541d9801f52857a234c60040bc0ad82f5784018b24,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-07.json,ffe93706bc227897d566839df5481b4dac45903b92f19c6331129bb97f5d183b,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-08,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-08.json,1c7511949da63446d0c89bf15e805df5444db3c2da125c71d086963098fdde52,1,1,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-08.json,784d8c41b0821113ef81dba15ecd99a6a9645f24534101720365b12f9614eff0,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-obstacle_reach-seed-09,data/logs/run/p-create-mapqd-fixed-obstacle_reach-seed-09.json,78f35205392ec6dc08f2489a78e79a341fa57f813e5f29272b8f773e426eb0a5,8,8,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-obstacle_reach-seed-09.json,b51ad8a5515890047e987959d3219768d8220d2e928bebdc259332ae4a949fbc,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-create-mapqd-fixed-peg_channel-seed-00,data/logs/run/p-create-mapqd-fixed-peg_channel-seed-00.json,26e979359b9dee28233cbb41d7a43aec8b46e73ce83aa4ddd303531b38ebc5b2,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,None|None|None,data/scenes/p-create-mapqd-fixed-peg_channel-seed-00.json,fc231b506b93ed5ebe984020a92221ec685f28c7a55a89048654941e2d7e4a8d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
